sale_date,class_id,sale_quantity
201201.0,125403.0,90.0
201501.0,125403.0,147.0
201405.0,125403.0,65.0
201508.0,125403.0,213.0
201511.0,125403.0,148.0
201304.0,125403.0,139.0
201210.0,125403.0,107.0
201509.0,125403.0,197.0
201206.0,125403.0,164.0
201507.0,125403.0,213.0
201506.0,125403.0,164.0
201308.0,125403.0,155.0
201409.0,125403.0,139.0
201503.0,125403.0,140.0
201410.0,125403.0,98.0
201312.0,125403.0,99.0
201505.0,125403.0,90.0
201504.0,125403.0,270.0
201510.0,125403.0,115.0
201202.0,125403.0,156.0
201211.0,125403.0,147.0
201403.0,125403.0,156.0
201208.0,125403.0,131.0
201412.0,125403.0,164.0
201601.0,125403.0,156.0
201602.0,125403.0,115.0
201603.0,125403.0,197.0
201604.0,125403.0,361.0
201605.0,125403.0,156.0
201607.0,125403.0,172.0
201606.0,125403.0,132.0
201608.0,125403.0,197.0
201609.0,409854.0,1850.0
201610.0,409854.0,1626.0
201611.0,409854.0,2108.0
201612.0,409854.0,3656.0
201701.0,409854.0,1557.0
201702.0,409854.0,1153.0
201703.0,409854.0,1582.0
201706.0,409854.0,1437.0
201704.0,409854.0,1334.0
201708.0,409854.0,1797.0
201705.0,409854.0,1833.0
201707.0,409854.0,1772.0
201709.0,409854.0,1807.0
201710.0,409854.0,1675.0
201407.0,409854.0,595.0
201312.0,409854.0,283.0
201406.0,409854.0,414.0
201212.0,409854.0,190.0
201509.0,409854.0,1126.0
201502.0,409854.0,1333.0
201209.0,409854.0,216.0
201512.0,409854.0,1230.0
201508.0,409854.0,1136.0
201306.0,409854.0,240.0
201501.0,409854.0,1180.0
201408.0,409854.0,525.0
201507.0,409854.0,1059.0
201511.0,409854.0,1454.0
201411.0,409854.0,750.0
201409.0,409854.0,715.0
201403.0,409854.0,431.0
201309.0,409854.0,413.0
201308.0,409854.0,387.0
201310.0,409854.0,404.0
201301.0,409854.0,180.0
201405.0,409854.0,568.0
201412.0,409854.0,688.0
201311.0,409854.0,448.0
201304.0,409854.0,181.0
201505.0,409854.0,886.0
201510.0,409854.0,1159.0
201303.0,409854.0,190.0
201210.0,409854.0,232.0
201410.0,409854.0,698.0
201207.0,409854.0,207.0
201211.0,409854.0,216.0
201205.0,409854.0,190.0
201307.0,409854.0,276.0
201506.0,409854.0,799.0
201404.0,409854.0,439.0
201401.0,409854.0,569.0
201503.0,409854.0,715.0
201206.0,409854.0,198.0
201208.0,409854.0,259.0
201305.0,409854.0,284.0
201504.0,409854.0,861.0
201402.0,409854.0,301.0
201204.0,409854.0,155.0
201302.0,409854.0,189.0
201202.0,409854.0,52.0
201203.0,409854.0,138.0
201201.0,409854.0,120.0
201601.0,409854.0,1514.0
201602.0,409854.0,1041.0
201603.0,409854.0,1436.0
201604.0,409854.0,1325.0
201605.0,409854.0,1212.0
201606.0,409854.0,1084.0
201607.0,409854.0,1350.0
201608.0,409854.0,1427.0
201609.0,786351.0,521.0
201610.0,786351.0,611.0
201611.0,786351.0,657.0
201612.0,786351.0,846.0
201701.0,786351.0,540.0
201702.0,786351.0,287.0
201704.0,786351.0,202.0
201703.0,786351.0,202.0
201709.0,786351.0,91.0
201705.0,786351.0,144.0
201707.0,786351.0,195.0
201706.0,786351.0,118.0
201708.0,786351.0,234.0
201710.0,786351.0,104.0
201212.0,786351.0,443.0
201502.0,786351.0,1002.0
201403.0,786351.0,391.0
201505.0,786351.0,703.0
201307.0,786351.0,560.0
201411.0,786351.0,671.0
201210.0,786351.0,274.0
201309.0,786351.0,794.0
201508.0,786351.0,833.0
201510.0,786351.0,664.0
201504.0,786351.0,533.0
201412.0,786351.0,722.0
201501.0,786351.0,1229.0
201209.0,786351.0,98.0
201311.0,786351.0,417.0
201509.0,786351.0,840.0
201402.0,786351.0,534.0
201408.0,786351.0,455.0
201409.0,786351.0,970.0
201506.0,786351.0,632.0
201407.0,786351.0,729.0
201511.0,786351.0,651.0
201410.0,786351.0,1003.0
201406.0,786351.0,502.0
201503.0,786351.0,573.0
201301.0,786351.0,1002.0
201306.0,786351.0,456.0
201305.0,786351.0,690.0
201211.0,786351.0,307.0
201304.0,786351.0,411.0
201312.0,786351.0,476.0
201303.0,786351.0,443.0
201302.0,786351.0,593.0
201401.0,786351.0,1009.0
201405.0,786351.0,618.0
201310.0,786351.0,489.0
201507.0,786351.0,729.0
201512.0,786351.0,716.0
201404.0,786351.0,521.0
201308.0,786351.0,580.0
201601.0,786351.0,1146.0
201602.0,786351.0,585.0
201603.0,786351.0,489.0
201604.0,786351.0,592.0
201605.0,786351.0,494.0
201606.0,786351.0,345.0
201607.0,786351.0,404.0
201608.0,786351.0,521.0
201609.0,281301.0,687.0
201610.0,281301.0,708.0
201611.0,281301.0,606.0
201612.0,281301.0,1102.0
201705.0,281301.0,569.0
201701.0,281301.0,795.0
201702.0,281301.0,410.0
201703.0,281301.0,715.0
201704.0,281301.0,548.0
201707.0,281301.0,621.0
201706.0,281301.0,554.0
201710.0,281301.0,329.0
201709.0,281301.0,584.0
201708.0,281301.0,584.0
201401.0,281301.0,1073.0
201306.0,281301.0,701.0
201405.0,281301.0,723.0
201404.0,281301.0,702.0
201212.0,281301.0,679.0
201201.0,281301.0,965.0
201210.0,281301.0,841.0
201409.0,281301.0,927.0
201205.0,281301.0,863.0
201305.0,281301.0,1169.0
201410.0,281301.0,737.0
201303.0,281301.0,686.0
201503.0,281301.0,723.0
201312.0,281301.0,738.0
201512.0,281301.0,694.0
201211.0,281301.0,1044.0
201507.0,281301.0,613.0
201504.0,281301.0,649.0
201403.0,281301.0,759.0
201204.0,281301.0,759.0
201309.0,281301.0,891.0
201207.0,281301.0,891.0
201402.0,281301.0,759.0
201206.0,281301.0,679.0
201202.0,281301.0,650.0
201301.0,281301.0,1555.0
201506.0,281301.0,547.0
201203.0,281301.0,745.0
201208.0,281301.0,606.0
201302.0,281301.0,825.0
201411.0,281301.0,871.0
201310.0,281301.0,906.0
201510.0,281301.0,694.0
201502.0,281301.0,745.0
201408.0,281301.0,687.0
201501.0,281301.0,1204.0
201308.0,281301.0,775.0
201407.0,281301.0,722.0
201412.0,281301.0,664.0
201406.0,281301.0,671.0
201509.0,281301.0,796.0
201511.0,281301.0,643.0
201505.0,281301.0,657.0
201311.0,281301.0,905.0
201304.0,281301.0,826.0
201209.0,281301.0,767.0
201508.0,281301.0,555.0
201307.0,281301.0,927.0
201601.0,281301.0,948.0
201602.0,281301.0,474.0
201603.0,281301.0,562.0
201604.0,281301.0,496.0
201605.0,281301.0,373.0
201606.0,281301.0,511.0
201607.0,281301.0,505.0
201608.0,281301.0,605.0
201609.0,654134.0,1451.0
201610.0,654134.0,846.0
201611.0,654134.0,1326.0
201612.0,654134.0,2282.0
201702.0,654134.0,1002.0
201701.0,654134.0,1619.0
201703.0,654134.0,787.0
201704.0,654134.0,664.0
201705.0,654134.0,737.0
201706.0,654134.0,567.0
201707.0,654134.0,625.0
201708.0,654134.0,439.0
201709.0,654134.0,654.0
201710.0,654134.0,514.0
201509.0,654134.0,989.0
201507.0,654134.0,215.0
201510.0,654134.0,1053.0
201508.0,654134.0,403.0
201512.0,654134.0,1353.0
201511.0,654134.0,1275.0
201601.0,654134.0,1366.0
201602.0,654134.0,957.0
201603.0,654134.0,1001.0
201604.0,654134.0,410.0
201605.0,654134.0,949.0
201606.0,654134.0,898.0
201607.0,654134.0,865.0
201608.0,654134.0,963.0
201609.0,425432.0,2458.0
201610.0,425432.0,2102.0
201611.0,425432.0,2503.0
201612.0,425432.0,2694.0
201701.0,425432.0,1029.0
201703.0,425432.0,1574.0
201702.0,425432.0,910.0
201705.0,425432.0,1356.0
201704.0,425432.0,1256.0
201706.0,425432.0,1357.0
201710.0,425432.0,1848.0
201708.0,425432.0,1664.0
201707.0,425432.0,2439.0
201709.0,425432.0,1539.0
201201.0,425432.0,1994.0
201405.0,425432.0,1931.0
201409.0,425432.0,2466.0
201308.0,425432.0,1838.0
201401.0,425432.0,3212.0
201509.0,425432.0,2111.0
201408.0,425432.0,1465.0
201407.0,425432.0,1775.0
201403.0,425432.0,1783.0
201305.0,425432.0,2137.0
201512.0,425432.0,1902.0
201410.0,425432.0,2174.0
201307.0,425432.0,1692.0
201505.0,425432.0,1930.0
201404.0,425432.0,1857.0
201411.0,425432.0,1857.0
201304.0,425432.0,1447.0
201406.0,425432.0,1474.0
201412.0,425432.0,2020.0
201310.0,425432.0,1702.0
201402.0,425432.0,1493.0
201209.0,425432.0,847.0
201210.0,425432.0,1457.0
201208.0,425432.0,700.0
201510.0,425432.0,1974.0
201212.0,425432.0,1101.0
201507.0,425432.0,1784.0
201506.0,425432.0,1437.0
201311.0,425432.0,1846.0
201502.0,425432.0,1893.0
201504.0,425432.0,1765.0
201508.0,425432.0,2302.0
201302.0,425432.0,1437.0
201511.0,425432.0,2247.0
201306.0,425432.0,1356.0
201503.0,425432.0,1729.0
201309.0,425432.0,2147.0
201211.0,425432.0,1121.0
201207.0,425432.0,1165.0
201312.0,425432.0,1510.0
201303.0,425432.0,1704.0
201301.0,425432.0,2712.0
201203.0,425432.0,1283.0
201205.0,425432.0,1556.0
201204.0,425432.0,1038.0
201501.0,425432.0,3484.0
201206.0,425432.0,1001.0
201202.0,425432.0,1274.0
201601.0,425432.0,2721.0
201602.0,425432.0,1692.0
201603.0,425432.0,2303.0
201604.0,425432.0,1774.0
201605.0,425432.0,1893.0
201608.0,425432.0,2293.0
201607.0,425432.0,1755.0
201606.0,425432.0,1438.0
201609.0,871642.0,81.0
201610.0,871642.0,105.0
201611.0,871642.0,161.0
201612.0,871642.0,309.0
201701.0,871642.0,117.0
201702.0,871642.0,129.0
201703.0,871642.0,130.0
201705.0,871642.0,186.0
201704.0,871642.0,143.0
201707.0,871642.0,236.0
201708.0,871642.0,186.0
201706.0,871642.0,154.0
201710.0,871642.0,155.0
201709.0,871642.0,173.0
201501.0,871642.0,279.0
201510.0,871642.0,224.0
201504.0,871642.0,224.0
201506.0,871642.0,211.0
201505.0,871642.0,254.0
201305.0,871642.0,49.0
201403.0,871642.0,149.0
201401.0,871642.0,173.0
201312.0,871642.0,123.0
201309.0,871642.0,180.0
201408.0,871642.0,193.0
201405.0,871642.0,192.0
201509.0,871642.0,204.0
201503.0,871642.0,180.0
201311.0,871642.0,136.0
201402.0,871642.0,136.0
201511.0,871642.0,298.0
201512.0,871642.0,242.0
201502.0,871642.0,204.0
201306.0,871642.0,69.0
201407.0,871642.0,136.0
201307.0,871642.0,74.0
201507.0,871642.0,199.0
201310.0,871642.0,241.0
201508.0,871642.0,180.0
201404.0,871642.0,223.0
201406.0,871642.0,167.0
201411.0,871642.0,223.0
201308.0,871642.0,155.0
201410.0,871642.0,192.0
201412.0,871642.0,173.0
201409.0,871642.0,186.0
201601.0,871642.0,229.0
201602.0,871642.0,143.0
201603.0,871642.0,223.0
201604.0,871642.0,235.0
201605.0,871642.0,180.0
201606.0,871642.0,117.0
201607.0,871642.0,143.0
201608.0,871642.0,167.0
201609.0,559132.0,118.0
201610.0,559132.0,83.0
201611.0,559132.0,138.0
201612.0,559132.0,180.0
201701.0,559132.0,201.0
201702.0,559132.0,110.0
201705.0,559132.0,152.0
201706.0,559132.0,186.0
201703.0,559132.0,173.0
201704.0,559132.0,83.0
201707.0,559132.0,159.0
201710.0,559132.0,104.0
201708.0,559132.0,104.0
201709.0,559132.0,221.0
201409.0,559132.0,167.0
201311.0,559132.0,172.0
201304.0,559132.0,152.0
201507.0,559132.0,138.0
201210.0,559132.0,83.0
201404.0,559132.0,166.0
201407.0,559132.0,139.0
201207.0,559132.0,255.0
201201.0,559132.0,428.0
201301.0,559132.0,303.0
201205.0,559132.0,311.0
201308.0,559132.0,159.0
201211.0,559132.0,111.0
201406.0,559132.0,125.0
201405.0,559132.0,160.0
201504.0,559132.0,180.0
201503.0,559132.0,229.0
201501.0,559132.0,380.0
201402.0,559132.0,152.0
201310.0,559132.0,200.0
201411.0,559132.0,118.0
201509.0,559132.0,243.0
201306.0,559132.0,201.0
201412.0,559132.0,173.0
201305.0,559132.0,256.0
201307.0,559132.0,229.0
201510.0,559132.0,208.0
201204.0,559132.0,186.0
201209.0,559132.0,166.0
201401.0,559132.0,311.0
201408.0,559132.0,77.0
201512.0,559132.0,124.0
201312.0,559132.0,221.0
201202.0,559132.0,276.0
201511.0,559132.0,146.0
201502.0,559132.0,235.0
201505.0,559132.0,146.0
201212.0,559132.0,145.0
201208.0,559132.0,325.0
201302.0,559132.0,70.0
201506.0,559132.0,166.0
201309.0,559132.0,318.0
201303.0,559132.0,97.0
201410.0,559132.0,152.0
201403.0,559132.0,187.0
201206.0,559132.0,297.0
201508.0,559132.0,111.0
201203.0,559132.0,228.0
201601.0,559132.0,159.0
201603.0,559132.0,194.0
201602.0,559132.0,110.0
201606.0,559132.0,124.0
201604.0,559132.0,331.0
201605.0,559132.0,159.0
201608.0,559132.0,138.0
201607.0,559132.0,76.0
201609.0,819061.0,429.0
201610.0,819061.0,553.0
201612.0,819061.0,1014.0
201611.0,819061.0,562.0
201702.0,819061.0,375.0
201701.0,819061.0,608.0
201705.0,819061.0,281.0
201706.0,819061.0,219.0
201703.0,819061.0,304.0
201704.0,819061.0,140.0
201707.0,819061.0,312.0
201710.0,819061.0,94.0
201709.0,819061.0,172.0
201708.0,819061.0,148.0
201308.0,819061.0,444.0
201410.0,819061.0,632.0
201202.0,819061.0,430.0
201301.0,819061.0,741.0
201306.0,819061.0,437.0
201408.0,819061.0,359.0
201405.0,819061.0,469.0
201504.0,819061.0,646.0
201204.0,819061.0,414.0
201210.0,819061.0,719.0
201507.0,819061.0,547.0
201203.0,819061.0,351.0
201502.0,819061.0,921.0
201412.0,819061.0,624.0
201209.0,819061.0,547.0
201506.0,819061.0,600.0
201411.0,819061.0,749.0
201510.0,819061.0,2910.0
201309.0,819061.0,648.0
201509.0,819061.0,1334.0
201205.0,819061.0,421.0
201307.0,819061.0,491.0
201508.0,819061.0,632.0
201407.0,819061.0,468.0
201305.0,819061.0,608.0
201401.0,819061.0,1077.0
201208.0,819061.0,523.0
201503.0,819061.0,852.0
201303.0,819061.0,460.0
201501.0,819061.0,1178.0
201404.0,819061.0,492.0
201311.0,819061.0,562.0
201512.0,819061.0,3284.0
201201.0,819061.0,640.0
201505.0,819061.0,468.0
201212.0,819061.0,819.0
201207.0,819061.0,437.0
201211.0,819061.0,562.0
201406.0,819061.0,382.0
201511.0,819061.0,1296.0
201402.0,819061.0,554.0
201206.0,819061.0,360.0
201403.0,819061.0,617.0
201409.0,819061.0,546.0
201312.0,819061.0,601.0
201302.0,819061.0,531.0
201304.0,819061.0,468.0
201310.0,819061.0,546.0
201601.0,819061.0,1888.0
201602.0,819061.0,1794.0
201603.0,819061.0,812.0
201604.0,819061.0,226.0
201605.0,819061.0,718.0
201606.0,819061.0,936.0
201607.0,819061.0,258.0
201608.0,819061.0,413.0
201610.0,482497.0,250.0
201609.0,482497.0,239.0
201611.0,482497.0,142.0
201612.0,482497.0,205.0
201702.0,482497.0,154.0
201701.0,482497.0,405.0
201703.0,482497.0,245.0
201704.0,482497.0,165.0
201710.0,482497.0,177.0
201709.0,482497.0,336.0
201705.0,482497.0,217.0
201708.0,482497.0,308.0
201706.0,482497.0,217.0
201707.0,482497.0,257.0
201309.0,482497.0,228.0
201202.0,482497.0,125.0
201305.0,482497.0,194.0
201410.0,482497.0,148.0
201411.0,482497.0,142.0
201308.0,482497.0,233.0
201502.0,482497.0,142.0
201501.0,482497.0,274.0
201210.0,482497.0,200.0
201507.0,482497.0,148.0
201204.0,482497.0,80.0
201506.0,482497.0,166.0
201407.0,482497.0,165.0
201512.0,482497.0,211.0
201409.0,482497.0,137.0
201307.0,482497.0,205.0
201211.0,482497.0,148.0
201304.0,482497.0,120.0
201406.0,482497.0,165.0
201311.0,482497.0,222.0
201505.0,482497.0,182.0
201201.0,482497.0,182.0
201510.0,482497.0,154.0
201206.0,482497.0,91.0
201503.0,482497.0,240.0
201508.0,482497.0,211.0
201310.0,482497.0,222.0
201312.0,482497.0,148.0
201403.0,482497.0,103.0
201209.0,482497.0,200.0
201402.0,482497.0,182.0
201412.0,482497.0,137.0
201303.0,482497.0,103.0
201511.0,482497.0,188.0
201205.0,482497.0,137.0
201405.0,482497.0,194.0
201404.0,482497.0,211.0
201509.0,482497.0,160.0
201208.0,482497.0,177.0
201504.0,482497.0,200.0
201306.0,482497.0,182.0
201302.0,482497.0,97.0
201401.0,482497.0,239.0
201301.0,482497.0,245.0
201207.0,482497.0,194.0
201212.0,482497.0,103.0
201408.0,482497.0,160.0
201203.0,482497.0,143.0
201601.0,482497.0,200.0
201602.0,482497.0,137.0
201603.0,482497.0,205.0
201605.0,482497.0,165.0
201606.0,482497.0,154.0
201607.0,482497.0,160.0
201608.0,482497.0,257.0
201604.0,482497.0,296.0
201610.0,614059.0,298.0
201609.0,614059.0,422.0
201611.0,614059.0,375.0
201612.0,614059.0,297.0
201701.0,614059.0,433.0
201702.0,614059.0,289.0
201703.0,614059.0,547.0
201704.0,614059.0,452.0
201708.0,614059.0,413.0
201706.0,614059.0,510.0
201705.0,614059.0,576.0
201707.0,614059.0,490.0
201709.0,614059.0,528.0
201710.0,614059.0,326.0
201406.0,614059.0,77.0
201509.0,614059.0,240.0
201412.0,614059.0,183.0
201512.0,614059.0,298.0
201304.0,614059.0,106.0
201409.0,614059.0,115.0
201205.0,614059.0,174.0
201209.0,614059.0,144.0
201211.0,614059.0,126.0
201510.0,614059.0,308.0
201207.0,614059.0,259.0
201212.0,614059.0,86.0
201503.0,614059.0,241.0
201501.0,614059.0,287.0
201502.0,614059.0,231.0
201505.0,614059.0,230.0
201410.0,614059.0,192.0
201508.0,614059.0,220.0
201310.0,614059.0,145.0
201402.0,614059.0,96.0
201405.0,614059.0,144.0
201301.0,614059.0,326.0
201305.0,614059.0,182.0
201511.0,614059.0,232.0
201210.0,614059.0,183.0
201411.0,614059.0,96.0
201504.0,614059.0,250.0
201506.0,614059.0,211.0
201311.0,614059.0,58.0
201308.0,614059.0,97.0
201204.0,614059.0,96.0
201208.0,614059.0,125.0
201403.0,614059.0,97.0
201401.0,614059.0,183.0
201201.0,614059.0,240.0
201202.0,614059.0,135.0
201312.0,614059.0,67.0
201206.0,614059.0,144.0
201302.0,614059.0,67.0
201408.0,614059.0,29.0
201307.0,614059.0,106.0
201309.0,614059.0,96.0
201407.0,614059.0,106.0
201306.0,614059.0,192.0
201507.0,614059.0,154.0
201203.0,614059.0,106.0
201303.0,614059.0,106.0
201404.0,614059.0,134.0
201601.0,614059.0,509.0
201602.0,614059.0,299.0
201603.0,614059.0,451.0
201604.0,614059.0,625.0
201605.0,614059.0,337.0
201606.0,614059.0,365.0
201607.0,614059.0,375.0
201608.0,614059.0,395.0
201610.0,527809.0,171.0
201609.0,527809.0,155.0
201611.0,527809.0,165.0
201612.0,527809.0,216.0
201703.0,527809.0,227.0
201701.0,527809.0,316.0
201702.0,527809.0,118.0
201704.0,527809.0,217.0
201705.0,527809.0,238.0
201707.0,527809.0,227.0
201706.0,527809.0,206.0
201708.0,527809.0,276.0
201709.0,527809.0,305.0
201710.0,527809.0,154.0
201310.0,527809.0,67.0
201301.0,527809.0,105.0
201507.0,527809.0,105.0
201410.0,527809.0,145.0
201307.0,527809.0,105.0
201205.0,527809.0,132.0
201407.0,527809.0,73.0
201501.0,527809.0,200.0
201408.0,527809.0,95.0
201405.0,527809.0,116.0
201512.0,527809.0,122.0
201212.0,527809.0,111.0
201409.0,527809.0,112.0
201203.0,527809.0,149.0
201511.0,527809.0,73.0
201209.0,527809.0,154.0
201207.0,527809.0,127.0
201302.0,527809.0,45.0
201510.0,527809.0,144.0
201502.0,527809.0,84.0
201404.0,527809.0,72.0
201504.0,527809.0,73.0
201508.0,527809.0,127.0
201412.0,527809.0,117.0
201210.0,527809.0,132.0
201311.0,527809.0,106.0
201308.0,527809.0,84.0
201505.0,527809.0,94.0
201208.0,527809.0,121.0
201309.0,527809.0,62.0
201211.0,527809.0,51.0
201509.0,527809.0,155.0
201503.0,527809.0,73.0
201306.0,527809.0,72.0
201206.0,527809.0,88.0
201411.0,527809.0,78.0
201303.0,527809.0,67.0
201406.0,527809.0,67.0
201305.0,527809.0,110.0
201201.0,527809.0,199.0
201312.0,527809.0,100.0
201204.0,527809.0,116.0
201506.0,527809.0,105.0
201202.0,527809.0,78.0
201304.0,527809.0,110.0
201401.0,527809.0,172.0
201403.0,527809.0,55.0
201402.0,527809.0,44.0
201601.0,527809.0,200.0
201602.0,527809.0,72.0
201603.0,527809.0,99.0
201604.0,527809.0,160.0
201605.0,527809.0,110.0
201606.0,527809.0,78.0
201607.0,527809.0,56.0
201608.0,527809.0,29.0
201610.0,472603.0,269.0
201609.0,472603.0,269.0
201611.0,472603.0,252.0
201701.0,472603.0,151.0
201612.0,472603.0,362.0
201702.0,472603.0,185.0
201703.0,472603.0,184.0
201705.0,472603.0,117.0
201707.0,472603.0,84.0
201704.0,472603.0,126.0
201708.0,472603.0,118.0
201706.0,472603.0,84.0
201709.0,472603.0,143.0
201710.0,472603.0,84.0
201409.0,472603.0,99.0
201408.0,472603.0,117.0
201202.0,472603.0,160.0
201208.0,472603.0,210.0
201312.0,472603.0,110.0
201309.0,472603.0,92.0
201405.0,472603.0,209.0
201308.0,472603.0,176.0
201311.0,472603.0,177.0
201306.0,472603.0,117.0
201403.0,472603.0,76.0
201509.0,472603.0,327.0
201212.0,472603.0,159.0
201506.0,472603.0,168.0
201412.0,472603.0,185.0
201310.0,472603.0,101.0
201304.0,472603.0,134.0
201302.0,472603.0,184.0
201211.0,472603.0,109.0
201404.0,472603.0,117.0
201210.0,472603.0,167.0
201507.0,472603.0,209.0
201205.0,472603.0,59.0
201406.0,472603.0,125.0
201508.0,472603.0,218.0
201502.0,472603.0,210.0
201402.0,472603.0,118.0
201301.0,472603.0,277.0
201504.0,472603.0,344.0
201201.0,472603.0,319.0
201503.0,472603.0,226.0
201411.0,472603.0,109.0
201510.0,472603.0,294.0
201512.0,472603.0,336.0
201511.0,472603.0,285.0
201206.0,472603.0,143.0
201407.0,472603.0,134.0
201401.0,472603.0,160.0
201505.0,472603.0,353.0
201209.0,472603.0,185.0
201204.0,472603.0,101.0
201207.0,472603.0,176.0
201305.0,472603.0,194.0
201307.0,472603.0,185.0
201203.0,472603.0,176.0
201303.0,472603.0,42.0
201410.0,472603.0,110.0
201501.0,472603.0,327.0
201601.0,472603.0,210.0
201602.0,472603.0,108.0
201603.0,472603.0,193.0
201604.0,472603.0,353.0
201605.0,472603.0,152.0
201607.0,472603.0,160.0
201606.0,472603.0,134.0
201608.0,472603.0,277.0
201610.0,124140.0,293.0
201609.0,124140.0,331.0
201611.0,124140.0,301.0
201612.0,124140.0,526.0
201701.0,124140.0,316.0
201704.0,124140.0,218.0
201702.0,124140.0,203.0
201703.0,124140.0,210.0
201706.0,124140.0,256.0
201707.0,124140.0,255.0
201708.0,124140.0,226.0
201705.0,124140.0,263.0
201709.0,124140.0,285.0
201710.0,124140.0,263.0
201503.0,124140.0,233.0
201505.0,124140.0,338.0
201412.0,124140.0,248.0
201512.0,124140.0,324.0
201410.0,124140.0,225.0
201502.0,124140.0,294.0
201501.0,124140.0,286.0
201408.0,124140.0,113.0
201504.0,124140.0,233.0
201411.0,124140.0,263.0
201511.0,124140.0,271.0
201510.0,124140.0,241.0
201409.0,124140.0,174.0
201506.0,124140.0,309.0
201406.0,124140.0,83.0
201508.0,124140.0,316.0
201407.0,124140.0,195.0
201507.0,124140.0,346.0
201509.0,124140.0,376.0
201405.0,124140.0,15.0
201601.0,124140.0,459.0
201602.0,124140.0,354.0
201603.0,124140.0,248.0
201604.0,124140.0,324.0
201605.0,124140.0,263.0
201606.0,124140.0,143.0
201608.0,124140.0,406.0
201607.0,124140.0,211.0
201609.0,291514.0,105.0
201610.0,291514.0,105.0
201611.0,291514.0,60.0
201612.0,291514.0,185.0
201703.0,291514.0,55.0
201701.0,291514.0,75.0
201702.0,291514.0,35.0
201705.0,291514.0,75.0
201704.0,291514.0,90.0
201706.0,291514.0,95.0
201708.0,291514.0,50.0
201707.0,291514.0,60.0
201710.0,291514.0,50.0
201709.0,291514.0,95.0
201309.0,291514.0,55.0
201508.0,291514.0,140.0
201409.0,291514.0,80.0
201307.0,291514.0,40.0
201311.0,291514.0,115.0
201306.0,291514.0,40.0
201504.0,291514.0,100.0
201505.0,291514.0,165.0
201404.0,291514.0,130.0
201401.0,291514.0,135.0
201502.0,291514.0,130.0
201406.0,291514.0,55.0
201511.0,291514.0,155.0
201312.0,291514.0,75.0
201212.0,291514.0,10.0
201209.0,291514.0,5.0
201509.0,291514.0,155.0
201507.0,291514.0,160.0
201308.0,291514.0,40.0
201407.0,291514.0,85.0
201501.0,291514.0,180.0
201305.0,291514.0,70.0
201503.0,291514.0,75.0
201310.0,291514.0,65.0
201301.0,291514.0,30.0
201510.0,291514.0,150.0
201506.0,291514.0,155.0
201405.0,291514.0,75.0
201512.0,291514.0,170.0
201303.0,291514.0,45.0
201402.0,291514.0,45.0
201410.0,291514.0,90.0
201408.0,291514.0,50.0
201412.0,291514.0,110.0
201411.0,291514.0,85.0
201403.0,291514.0,70.0
201304.0,291514.0,20.0
201302.0,291514.0,50.0
201601.0,291514.0,220.0
201602.0,291514.0,150.0
201603.0,291514.0,140.0
201604.0,291514.0,145.0
201605.0,291514.0,100.0
201606.0,291514.0,120.0
201607.0,291514.0,55.0
201608.0,291514.0,95.0
201609.0,693436.0,9.0
201610.0,693436.0,258.0
201611.0,693436.0,374.0
201701.0,693436.0,348.0
201612.0,693436.0,285.0
201703.0,693436.0,267.0
201702.0,693436.0,178.0
201704.0,693436.0,249.0
201708.0,693436.0,161.0
201706.0,693436.0,178.0
201707.0,693436.0,187.0
201705.0,693436.0,214.0
201709.0,693436.0,249.0
201710.0,693436.0,142.0
201609.0,649213.0,97.0
201610.0,649213.0,117.0
201612.0,649213.0,153.0
201611.0,649213.0,122.0
201701.0,649213.0,184.0
201704.0,649213.0,97.0
201705.0,649213.0,87.0
201703.0,649213.0,112.0
201702.0,649213.0,51.0
201708.0,649213.0,87.0
201706.0,649213.0,148.0
201710.0,649213.0,107.0
201707.0,649213.0,112.0
201709.0,649213.0,122.0
201509.0,649213.0,117.0
201502.0,649213.0,66.0
201412.0,649213.0,51.0
201508.0,649213.0,82.0
201510.0,649213.0,66.0
201411.0,649213.0,35.0
201504.0,649213.0,46.0
201505.0,649213.0,56.0
201506.0,649213.0,51.0
201503.0,649213.0,87.0
201409.0,649213.0,10.0
201511.0,649213.0,92.0
201501.0,649213.0,76.0
201410.0,649213.0,5.0
201512.0,649213.0,87.0
201507.0,649213.0,76.0
201601.0,649213.0,102.0
201602.0,649213.0,61.0
201603.0,649213.0,92.0
201604.0,649213.0,168.0
201605.0,649213.0,56.0
201607.0,649213.0,107.0
201606.0,649213.0,97.0
201608.0,649213.0,143.0
201609.0,854079.0,170.0
201610.0,854079.0,154.0
201611.0,854079.0,292.0
201612.0,854079.0,252.0
201703.0,854079.0,137.0
201702.0,854079.0,170.0
201701.0,854079.0,299.0
201705.0,854079.0,113.0
201704.0,854079.0,97.0
201706.0,854079.0,138.0
201709.0,854079.0,356.0
201710.0,854079.0,162.0
201707.0,854079.0,113.0
201708.0,854079.0,162.0
201407.0,854079.0,315.0
201507.0,854079.0,203.0
201308.0,854079.0,308.0
201408.0,854079.0,349.0
201401.0,854079.0,729.0
201509.0,854079.0,341.0
201406.0,854079.0,292.0
201505.0,854079.0,275.0
201503.0,854079.0,340.0
201510.0,854079.0,275.0
201506.0,854079.0,194.0
201512.0,854079.0,243.0
201508.0,854079.0,211.0
201410.0,854079.0,284.0
201412.0,854079.0,430.0
